"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1400000US42101028700","Census Tract 287, Philadelphia County, Pennsylvania","2371","1935","258","523","36","36","0","1082","436","386","27","10","0","0","260","6","5","2","53","0","0","17","0","5","1","45","5","5","0","21","1","0","7","0","2","0","0","0","2","0","2","0","0","0","0","0","5","0","0","1","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028800","Census Tract 288, Philadelphia County, Pennsylvania","4251","3634","548","1065","55","286","9","1671","617","583","16","3","26","1","411","6","13","0","87","0","0","9","1","8","2","21","9","2","0","0","0","0","5","0","0","0","1","4","0","0","0","0","0","0","0","0","12","3","0","8","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US42101028901","Census Tract 289.01, Philadelphia County, Pennsylvania","3932","3348","492","900","49","193","4","1710","584","547","29","14","15","0","336","12","5","2","102","3","0","13","0","2","14","30","5","2","0","9","0","0","0","0","3","0","0","0","8","1","1","0","0","0","0","1","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0"
"1400000US42101028902","Census Tract 289.02, Philadelphia County, Pennsylvania","6047","5377","793","1635","58","430","8","2453","670","627","28","0","20","0","415","7","12","0","105","0","0","13","0","5","22","38","7","5","1","19","0","0","1","2","0","0","1","0","1","0","1","0","0","0","0","0","5","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029000","Census Tract 290, Philadelphia County, Pennsylvania","6195","5648","506","2508","47","1000","2","1585","547","495","63","1","0","0","275","22","24","0","85","1","0","11","0","4","9","35","5","0","0","11","0","0","3","1","0","1","0","1","12","0","0","0","0","0","0","1","17","2","0","13","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029100","Census Tract 291, Philadelphia County, Pennsylvania","4826","4387","401","1752","25","1100","0","1109","439","418","64","4","13","1","243","22","3","1","54","0","0","8","1","4","0","19","7","0","0","5","0","0","1","0","2","0","2","0","0","0","2","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029200","Census Tract 292, Philadelphia County, Pennsylvania","4205","3719","649","1456","31","312","5","1266","486","427","55","8","9","1","241","12","15","5","72","0","0","1","0","8","0","52","21","0","0","17","1","0","6","1","0","1","0","0","3","2","0","0","0","0","0","0","7","2","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029300","Census Tract 293, Philadelphia County, Pennsylvania","3026","2719","712","1079","36","50","6","836","307","282","44","4","1","4","155","28","0","1","25","0","0","3","3","4","10","16","6","1","0","6","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","8","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101029400","Census Tract 294, Philadelphia County, Pennsylvania","3308","2948","696","1337","29","73","2","811","360","330","60","13","8","0","149","10","4","0","75","0","0","4","3","0","4","30","15","8","0","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029800","Census Tract 298, Philadelphia County, Pennsylvania","4847","4351","1166","1915","33","106","11","1120","496","458","101","19","9","0","266","5","4","1","35","3","0","11","0","2","2","29","3","3","0","8","1","1","5","1","0","0","0","0","6","0","1","0","0","0","0","0","8","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US42101029900","Census Tract 299, Philadelphia County, Pennsylvania","4617","4141","806","2111","45","95","3","1081","476","449","94","6","2","0","230","32","3","0","59","0","0","9","0","8","6","25","16","1","0","4","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101030000","Census Tract 300, Philadelphia County, Pennsylvania","7402","6799","1132","4158","45","169","6","1289","603","534","134","20","5","0","208","53","17","10","79","0","0","0","0","3","5","60","25","6","3","12","0","3","10","0","1","0","0","0","0","0","0","0","0","0","0","0","8","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US42101030100","Census Tract 301, Philadelphia County, Pennsylvania","6215","5620","1165","3290","43","103","3","1016","595","499","96","35","10","2","203","29","3","20","75","1","0","12","4","0","9","90","44","3","0","30","0","0","4","0","5","0","0","0","3","0","1","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"1400000US42101030200","Census Tract 302, Philadelphia County, Pennsylvania","7431","6727","1287","3662","62","203","2","1511","704","628","89","20","2","5","343","15","7","4","112","0","0","15","0","15","1","53","16","4","0","24","1","0","4","2","0","0","0","0","0","0","2","0","0","0","0","0","23","0","0","22","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101030501","Census Tract 305.01, Philadelphia County, Pennsylvania","5450","4729","598","2873","16","415","2","825","721","691","63","10","28","0","467","16","13","2","78","0","0","10","0","3","1","22","1","0","1","8","2","0","1","2","0","0","0","0","4","1","0","2","0","0","0","0","7","1","0","5","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US42101030502","Census Tract 305.02, Philadelphia County, Pennsylvania","5847","5371","833","3141","29","433","6","929","476","456","106","5","9","3","202","32","15","2","69","0","0","6","2","3","2","18","2","1","0","8","0","0","1","0","4","0","0","0","2","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101030600","Census Tract 306, Philadelphia County, Pennsylvania","7142","6426","2292","2613","34","477","9","1001","716","668","76","8","27","1","399","19","14","3","98","3","2","7","0","3","8","41","14","2","0","12","1","0","9","0","3","0","0","0","0","0","0","0","0","0","0","0","7","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101030700","Census Tract 307, Philadelphia County, Pennsylvania","3743","3410","1361","1362","13","212","0","462","333","320","70","6","17","1","161","11","1","1","40","0","0","2","1","2","7","8","4","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0"
"1400000US42101030800","Census Tract 308, Philadelphia County, Pennsylvania","5138","4654","1862","1272","21","955","3","541","484","458","41","13","38","2","280","13","6","9","38","1","0","6","3","3","5","24","7","4","0","6","0","0","3","0","2","0","0","0","0","0","2","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101030900","Census Tract 309, Philadelphia County, Pennsylvania","4137","3702","781","1686","1","644","0","590","435","419","46","4","25","0","287","6","8","4","25","1","0","5","0","8","0","11","3","0","0","0","2","0","2","0","0","0","0","0","3","1","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"1400000US42101031000","Census Tract 310, Philadelphia County, Pennsylvania","7266","6572","1811","1627","66","1923","28","1117","694","668","59","21","54","0","412","16","6","0","82","3","0","8","0","7","0","13","9","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","4","0","1","0","0","1","0","3","0","0","0","0","0","4","2","2","0","0","0","0","0","0"
"1400000US42101031101","Census Tract 311.01, Philadelphia County, Pennsylvania","5194","4636","853","2122","49","606","3","1003","558","520","47","4","6","0","317","20","8","2","91","0","0","12","0","12","1","32","8","0","0","9","0","1","10","2","0","1","0","1","0","0","0","0","0","0","0","0","6","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031102","Census Tract 311.02, Philadelphia County, Pennsylvania","4618","4230","626","2312","15","343","6","928","388","361","64","1","24","0","185","3","0","1","82","0","0","0","1","0","0","25","8","1","0","8","1","0","2","1","4","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031200","Census Tract 312, Philadelphia County, Pennsylvania","4804","4327","795","2196","30","471","4","831","477","443","50","10","31","0","260","9","5","1","59","0","0","8","4","0","6","30","14","0","0","11","0","0","3","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"1400000US42101031300","Census Tract 313, Philadelphia County, Pennsylvania","7416","6287","1518","1721","65","1722","6","1255","1129","1082","70","8","35","0","844","10","7","0","83","0","0","19","0","6","0","38","4","0","0","16","0","0","5","0","3","0","1","0","8","0","0","0","0","1","0","0","7","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0"
"1400000US42101031401","Census Tract 314.01, Philadelphia County, Pennsylvania","7456","6460","1581","1306","57","1844","9","1663","996","958","83","7","50","1","714","4","4","0","78","2","0","2","0","8","5","24","4","3","0","12","0","0","1","0","1","0","0","0","2","0","1","0","0","0","0","0","12","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"1400000US42101031402","Census Tract 314.02, Philadelphia County, Pennsylvania","5956","5337","1263","751","34","2121","0","1168","619","597","42","2","30","1","433","9","1","0","71","0","0","6","0","2","0","22","12","0","0","4","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031501","Census Tract 315.01, Philadelphia County, Pennsylvania","7381","6837","3280","697","19","1760","5","1076","544","509","87","15","34","3","312","4","7","0","33","0","0","7","1","3","3","22","12","1","0","7","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","13","0","1","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031502","Census Tract 315.02, Philadelphia County, Pennsylvania","4746","4355","1766","513","11","1171","0","894","391","368","41","14","39","0","244","1","2","5","16","0","0","2","0","0","4","15","10","2","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","0","3","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"1400000US42101031600","Census Tract 316, Philadelphia County, Pennsylvania","6729","6161","2575","936","12","1364","0","1274","568","523","50","31","42","1","310","4","15","0","64","0","0","2","0","4","0","38","12","5","2","6","3","0","2","1","0","0","0","0","6","1","0","0","0","0","0","0","7","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031700","Census Tract 317, Philadelphia County, Pennsylvania","6597","5860","2044","1607","46","721","4","1438","737","682","114","29","37","0","385","14","23","3","63","0","0","0","1","6","7","43","8","0","0","24","0","0","2","0","1","0","0","0","8","0","0","0","0","0","0","0","8","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"1400000US42101031800","Census Tract 318, Philadelphia County, Pennsylvania","4093","3580","752","1594","31","248","2","953","513","486","72","14","20","0","293","15","4","5","45","0","0","1","2","9","6","27","10","1","0","11","0","0","1","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101031900","Census Tract 319, Philadelphia County, Pennsylvania","5133","4652","1763","1665","42","167","3","1012","481","437","78","26","12","0","250","16","7","0","39","0","1","3","1","4","0","42","9","2","2","14","3","0","3","0","3","0","1","0","4","0","0","0","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101032000","Census Tract 320, Philadelphia County, Pennsylvania","7327","6555","3058","1830","33","253","2","1379","772","708","117","32","21","0","417","20","2","0","83","2","0","5","0","6","3","58","19","3","0","27","0","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US42101032100","Census Tract 321, Philadelphia County, Pennsylvania","3985","3577","1578","1121","21","130","1","726","408","353","70","22","8","1","200","16","0","2","27","0","0","1","2","4","0","49","17","2","0","14","1","0","10","2","1","0","0","0","2","0","0","0","0","0","0","0","6","1","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101032300","Census Tract 323, Philadelphia County, Pennsylvania","4078","3678","1558","1267","21","78","3","751","400","385","76","31","21","0","164","16","7","3","50","0","0","2","0","10","5","10","0","0","0","6","0","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101032500","Census Tract 325, Philadelphia County, Pennsylvania","6210","5667","2858","1709","35","171","10","884","543","499","109","23","32","0","251","13","10","0","51","3","0","2","0","1","4","41","17","1","0","11","0","0","0","1","3","0","0","0","8","0","0","0","0","0","0","0","3","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101032600","Census Tract 326, Philadelphia County, Pennsylvania","7761","7025","3673","1733","16","411","5","1187","736","681","144","35","25","3","370","6","10","0","68","0","0","5","5","4","6","47","17","0","3","13","0","1","0","0","0","0","0","0","7","0","0","6","0","0","0","0","6","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0"
"1400000US42101032900","Census Tract 329, Philadelphia County, Pennsylvania","4431","3987","2094","1176","16","178","1","522","444","417","137","18","11","0","176","13","8","1","40","1","0","8","0","0","4","24","0","6","0","7","0","0","2","6","0","0","0","0","0","3","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033000","Census Tract 330, Philadelphia County, Pennsylvania","8213","7443","3607","2208","51","349","12","1216","770","721","178","57","29","0","336","15","7","2","91","0","0","5","0","1","0","45","7","1","0","14","1","0","3","2","1","1","0","0","12","0","3","0","0","0","0","0","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033101","Census Tract 331.01, Philadelphia County, Pennsylvania","5398","4918","3115","712","8","527","0","556","480","442","81","22","32","3","240","14","2","6","34","0","0","5","1","2","0","34","8","10","0","6","0","0","3","3","2","0","0","0","1","0","0","0","0","0","0","1","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033102","Census Tract 331.02, Philadelphia County, Pennsylvania","4478","4081","2918","575","12","155","0","421","397","369","70","35","23","1","189","6","4","0","34","0","0","0","3","3","1","20","2","3","0","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","8","2","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033200","Census Tract 332, Philadelphia County, Pennsylvania","3292","3026","1358","259","11","954","0","444","266","264","15","2","10","0","200","10","2","3","17","0","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033300","Census Tract 333, Philadelphia County, Pennsylvania","4339","4139","2844","552","12","425","1","305","200","191","22","2","29","0","125","4","0","0","6","0","0","0","2","1","0","9","3","0","2","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033400","Census Tract 334, Philadelphia County, Pennsylvania","5447","4940","2337","824","14","1292","2","471","507","493","36","13","73","0","292","7","11","1","45","5","0","6","0","3","1","7","1","1","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101033500","Census Tract 335, Philadelphia County, Pennsylvania","4214","3775","1643","590","12","1082","2","446","439","421","40","15","23","0","298","3","4","0","25","0","2","9","0","2","0","17","5","0","0","2","0","1","4","3","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101033600","Census Tract 336, Philadelphia County, Pennsylvania","8155","7334","4329","1094","15","1085","0","811","821","800","77","34","106","1","476","21","7","0","60","2","0","8","0","8","0","19","6","0","0","8","0","1","3","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033701","Census Tract 337.01, Philadelphia County, Pennsylvania","5672","5078","3273","643","13","777","3","369","594","582","45","18","109","3","384","1","2","1","14","3","0","1","0","1","0","12","2","0","0","3","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033702","Census Tract 337.02, Philadelphia County, Pennsylvania","5679","5168","3098","579","10","1092","0","389","511","500","30","14","58","2","348","3","7","0","24","0","0","10","0","3","1","6","4","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US42101033800","Census Tract 338, Philadelphia County, Pennsylvania","6285","5781","3592","1020","11","521","0","637","504","489","65","25","71","0","283","4","4","1","35","0","0","0","0","0","1","13","3","2","0","5","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101033900","Census Tract 339, Philadelphia County, Pennsylvania","3106","2891","2025","518","4","152","0","192","215","198","38","4","18","2","117","0","6","0","9","3","0","0","0","1","0","14","0","0","0","9","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034000","Census Tract 340, Philadelphia County, Pennsylvania","2971","2735","2066","208","3","281","0","177","236","227","30","10","14","0","162","1","1","0","0","0","0","9","0","0","0","9","2","0","0","2","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034100","Census Tract 341, Philadelphia County, Pennsylvania","5829","5489","4486","519","9","225","0","250","340","320","59","33","34","0","151","6","6","1","20","0","0","3","0","7","0","18","8","0","0","1","2","2","0","0","4","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034200","Census Tract 342, Philadelphia County, Pennsylvania","3732","3543","2722","453","6","274","0","88","189","181","26","13","16","0","101","2","5","0","14","0","0","1","0","2","1","5","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US42101034400","Census Tract 344, Philadelphia County, Pennsylvania","7814","7474","5398","412","15","1453","1","195","340","320","19","29","57","3","181","0","2","0","23","0","0","0","4","2","0","8","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","12","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034501","Census Tract 345.01, Philadelphia County, Pennsylvania","3783","3526","2024","654","8","648","1","191","257","247","20","7","66","2","106","8","8","0","16","6","0","1","4","3","0","9","3","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034502","Census Tract 345.02, Philadelphia County, Pennsylvania","5928","5445","3132","1171","12","924","0","206","483","460","54","19","181","3","154","4","19","0","13","10","0","0","1","2","0","20","9","2","0","4","1","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","3","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034600","Census Tract 346, Philadelphia County, Pennsylvania","2840","2663","1180","815","9","462","3","194","177","152","21","9","26","0","72","5","3","0","7","0","0","1","0","5","3","19","6","0","0","8","0","0","0","0","0","1","0","0","2","0","2","0","0","0","0","0","6","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034701","Census Tract 347.01, Philadelphia County, Pennsylvania","6736","6216","3475","999","24","1282","2","434","520","495","45","26","70","4","282","7","2","5","36","4","0","4","4","6","0","20","9","0","0","0","3","0","1","2","1","0","0","0","4","0","0","0","0","0","0","0","5","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034702","Census Tract 347.02, Philadelphia County, Pennsylvania","3896","3652","2771","376","9","295","0","201","244","227","33","40","11","0","130","3","0","0","6","1","0","0","0","2","1","17","4","1","0","7","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034801","Census Tract 348.01, Philadelphia County, Pennsylvania","4553","4286","3654","347","4","103","7","171","267","258","30","27","27","2","154","1","1","0","12","2","0","1","1","0","0","9","1","0","0","3","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034802","Census Tract 348.02, Philadelphia County, Pennsylvania","5570","5071","3013","1441","13","204","0","400","499","475","67","51","45","0","252","4","9","1","45","0","0","1","0","0","0","20","2","2","0","11","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034803","Census Tract 348.03, Philadelphia County, Pennsylvania","4516","4227","3398","367","16","240","1","205","289","265","26","37","32","0","154","4","3","1","3","3","0","0","1","1","0","23","8","0","0","10","0","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101034900","Census Tract 349, Philadelphia County, Pennsylvania","5740","5220","2861","1398","24","435","2","500","520","470","141","22","15","0","226","5","6","3","40","2","0","1","1","2","6","42","13","3","0","12","7","0","0","0","1","0","2","0","2","2","0","0","0","0","0","0","8","2","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035100","Census Tract 351, Philadelphia County, Pennsylvania","4268","4081","3551","288","5","126","2","109","187","178","37","15","26","0","85","5","5","1","0","0","0","1","1","2","0","6","4","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US42101035200","Census Tract 352, Philadelphia County, Pennsylvania","4871","4663","3955","258","7","301","5","137","208","198","17","25","15","3","126","0","3","0","3","0","0","2","0","4","0","9","1","0","1","4","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035301","Census Tract 353.01, Philadelphia County, Pennsylvania","5260","4906","4159","340","12","203","1","191","354","324","55","41","30","0","169","5","2","1","20","0","0","0","0","0","1","27","10","2","0","3","0","0","4","3","1","0","2","0","1","0","1","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035302","Census Tract 353.02, Philadelphia County, Pennsylvania","4719","4409","3464","514","17","210","0","204","310","290","55","51","44","1","108","3","7","3","13","1","0","2","1","0","1","19","6","5","0","0","0","1","4","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035500","Census Tract 355, Philadelphia County, Pennsylvania","8239","7717","5188","484","16","1688","1","340","522","490","45","27","166","7","212","2","3","0","21","1","2","0","0","4","0","30","10","0","1","4","2","0","5","0","4","0","2","0","1","0","1","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035601","Census Tract 356.01, Philadelphia County, Pennsylvania","5794","5511","4214","147","5","1014","0","131","283","275","18","10","96","1","130","2","4","0","14","0","0","0","0","0","0","7","1","0","0","4","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035602","Census Tract 356.02, Philadelphia County, Pennsylvania","3693","3542","2239","222","16","987","0","78","151","131","17","0","32","0","60","1","1","0","12","4","0","2","0","2","0","17","8","0","0","4","0","0","1","0","0","1","2","0","0","0","0","1","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US42101035701","Census Tract 357.01, Philadelphia County, Pennsylvania","5528","4993","2499","265","18","2065","1","145","535","526","30","2","354","1","117","3","0","0","9","7","0","0","0","3","0","9","5","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035702","Census Tract 357.02, Philadelphia County, Pennsylvania","5181","4808","3745","140","1","822","2","98","373","357","18","12","245","2","65","4","6","2","2","0","0","1","0","0","0","15","4","0","0","1","0","0","1","6","2","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101035800","Census Tract 358, Philadelphia County, Pennsylvania","6282","5919","4325","357","15","1065","4","153","363","358","12","15","130","0","152","18","1","1","20","0","0","4","0","3","2","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
